-20.0,,"tensor(0.4811, device='cuda:0')",,"tensor(0.7495, device='cuda:0')",,"tensor(0.1465, device='cuda:0')"
-30.0,,"tensor(0.4809, device='cuda:0')",,"tensor(0.7496, device='cuda:0')",,"tensor(0.1467, device='cuda:0')"
-40.0,,"tensor(0.4807, device='cuda:0')",,"tensor(0.7496, device='cuda:0')",,"tensor(0.1469, device='cuda:0')"
-50.0,,"tensor(0.4804, device='cuda:0')",,"tensor(0.7497, device='cuda:0')",,"tensor(0.1471, device='cuda:0')"
-60.0,,"tensor(0.4802, device='cuda:0')",,"tensor(0.7498, device='cuda:0')",,"tensor(0.1472, device='cuda:0')"
-70.0,,"tensor(0.4799, device='cuda:0')",,"tensor(0.7499, device='cuda:0')",,"tensor(0.1474, device='cuda:0')"
-80.0,,"tensor(0.4797, device='cuda:0')",,"tensor(0.7499, device='cuda:0')",,"tensor(0.1476, device='cuda:0')"
-90.0,,"tensor(0.4794, device='cuda:0')",,"tensor(0.7500, device='cuda:0')",,"tensor(0.1478, device='cuda:0')"
-100.0,,"tensor(0.4792, device='cuda:0')",,"tensor(0.7501, device='cuda:0')",,"tensor(0.1479, device='cuda:0')"
-110.0,,"tensor(0.4789, device='cuda:0')",,"tensor(0.7501, device='cuda:0')",,"tensor(0.1481, device='cuda:0')"
-120.0,,"tensor(0.4786, device='cuda:0')",,"tensor(0.7502, device='cuda:0')",,"tensor(0.1483, device='cuda:0')"
-130.0,,"tensor(0.4784, device='cuda:0')",,"tensor(0.7503, device='cuda:0')",,"tensor(0.1485, device='cuda:0')"
-140.0,,"tensor(0.4781, device='cuda:0')",,"tensor(0.7504, device='cuda:0')",,"tensor(0.1486, device='cuda:0')"
-150.0,,"tensor(0.4778, device='cuda:0')",,"tensor(0.7504, device='cuda:0')",,"tensor(0.1488, device='cuda:0')"
-160.0,,"tensor(0.4776, device='cuda:0')",,"tensor(0.7505, device='cuda:0')",,"tensor(0.1490, device='cuda:0')"
-170.0,,"tensor(0.4773, device='cuda:0')",,"tensor(0.7506, device='cuda:0')",,"tensor(0.1492, device='cuda:0')"
-180.0,,"tensor(0.4770, device='cuda:0')",,"tensor(0.7506, device='cuda:0')",,"tensor(0.1494, device='cuda:0')"
-190.0,,"tensor(0.4767, device='cuda:0')",,"tensor(0.7507, device='cuda:0')",,"tensor(0.1496, device='cuda:0')"
-200.0,,"tensor(0.4765, device='cuda:0')",,"tensor(0.7508, device='cuda:0')",,"tensor(0.1498, device='cuda:0')"
-300.0,,"tensor(0.4735, device='cuda:0')",,"tensor(0.7510, device='cuda:0')",,"tensor(0.1517, device='cuda:0')"
-400.0,,"tensor(0.4700, device='cuda:0')",,"tensor(0.7494, device='cuda:0')",,"tensor(0.1538, device='cuda:0')"
-500.0,,"tensor(0.4662, device='cuda:0')",,"tensor(0.7476, device='cuda:0')",,"tensor(0.1560, device='cuda:0')"
-600.0,,"tensor(0.4950, device='cuda:0')",,"tensor(0.8049, device='cuda:0')",,"tensor(0.2474, device='cuda:0')"
-700.0,,"tensor(0.4934, device='cuda:0')",,"tensor(0.8049, device='cuda:0')",,"tensor(0.2499, device='cuda:0')"
-800.0,,"tensor(0.4917, device='cuda:0')",,"tensor(0.8051, device='cuda:0')",,"tensor(0.2522, device='cuda:0')"
-900.0,,"tensor(0.4902, device='cuda:0')",,"tensor(0.8048, device='cuda:0')",,"tensor(0.2544, device='cuda:0')"
