x0 mu+2var
1000000.0,,0.24565573,,15.549641
1100000.0,,0.22854033,,10.980427
1200000.0,,0.24254434,,14.719006
1300000.0,,0.22659585,,10.461319
1400000.0,,0.21154033,,6.442024
1500000.0,,0.24833226,,16.26418


xt mu
0.0,,1.0097424,,219.534
10.0,,1.0100603,,219.6189
50.0,,1.0249872,,223.60385
100.0,,1.0461035,,229.24115
500.0,,1.0256208,,223.77301
1000.0,,1.0706309,,235.78912
5000.0,,1.0964726,,242.68796
10000.0,,1.0991273,,243.39664
30000.0,,1.0802888,,238.36743
50000.0,,1.1075633,,245.64874
100000.0,,1.0244402,,223.4578
200000.0,,0.9904901,,214.39432
300000.0,,0.6103683,,112.91513
400000.0,,0.56188774,,99.97252
500000.0,,0.43165356,,65.204544
600000.0,,0.4060624,,58.3726
700000.0,,0.3511875,,43.722927
800000.0,,0.33678856,,39.878918
900000.0,,0.336107,,39.696957
1000000.0,,0.28456494,,25.937038
1100000.0,,0.24007533,,14.059872
1200000.0,,0.21988069,,8.668606
1300000.0,,0.2813491,,25.078518
1400000.0,,0.23157482,,11.790531
1500000.0,,0.23447677,,12.56525
-10.0,,1.0184401,,221.85602
-50.0,,1.0210779,,222.56018
-100.0,,1.008811,,219.28537
-500.0,,1.0444267,,228.79352
-1000.0,,1.020637,,222.4425
-5000.0,,0.74225247,,148.12358
-10000.0,,0.503163,,84.29506
-30000.0,,0.45657092,,71.85661
-50000.0,,0.4736796,,76.42403
-100000.0,,0.35743815,,45.39163

var
0.0,,1.0097424,,219.534
10.0,,1.0097425,,219.53403
50.0,,1.0099262,,219.58307
100.0,,1.0103594,,219.69873
500.0,,1.0092221,,219.39514
1000.0,,1.0097722,,219.54196
5000.0,,1.0103676,,219.70093
10000.0,,1.0143808,,220.77231
30000.0,,1.0078487,,219.02847
50000.0,,1.011369,,219.96826
100000.0,,1.0174078,,221.58041
200000.0,,1.0248106,,223.55667
300000.0,,1.0143632,,220.76761
400000.0,,1.0203878,,222.37595
500000.0,,1.0375328,,226.9531
600000.0,,1.0217754,,222.7464
700000.0,,1.0475017,,229.61441
800000.0,,1.0614953,,233.35022
900000.0,,1.074096,,236.71417
1000000.0,,1.041236,,227.94171
1100000.0,,1.0283425,,224.49957
1200000.0,,1.0311089,,225.2381
1300000.0,,1.0157912,,221.14883
1400000.0,,1.0076144,,218.96591
1500000.0,,1.0116062,,220.03159
-10.0,,1.0097423,,219.53397
-50.0,,1.0097414,,219.53375
-100.0,,1.0097408,,219.5336
-500.0,,1.0152652,,221.00842
-1000.0,,1.0664144,,234.66345
-5000.0,,1.0119381,,220.12018
-10000.0,,1.0128245,,220.35684
-30000.0,,1.021496,,222.67184
-50000.0,,1.0168835,,221.44043
-100000.0,,1.0037507,,217.93445
-500000.0,,0.97092193,,209.17032
-1000000.0,,1.0277187,,224.33304
-5000000.0,,0.98763406,,213.63187
"[50000.0, 900000.0]",,1.1560816,,258.60144
"[10000.0, 700000.0]",,1.0831538,,239.1323
"[10000.0, 800000.0]",,1.0631347,,233.78787
"[10000.0, 900000.0]",,1.0670985,,234.84607
"[20000.0, 700000.0]",,1.0945991,,242.18777
"[20000.0, 800000.0]",,1.079066,,238.04099
"[20000.0, 900000.0]",,1.1256835,,250.48624
"[30000.0, 700000.0]",,1.0951596,,242.33743
"[30000.0, 800000.0]",,1.1213073,,249.31793
"[30000.0, 900000.0]",,1.1073481,,245.59131
"[40000.0, 700000.0]",,1.1242735,,250.1098
"[40000.0, 800000.0]",,1.1381959,,253.8266
"[40000.0, 900000.0]",,1.1493514,,256.80472
"[50000.0, 700000.0]",,1.173564,,263.26865
"[50000.0, 800000.0]",,1.1905389,,267.80035
"[50000.0, 900000.0]",,1.1744636,,263.50882
